,label,x1,x2
1781,8,-10.827399,-26.456015
1782,4,7.092051,-50.01646
1783,6,-38.424465,44.922626
1784,2,4.7918468,-9.673383
1785,7,39.854797,-28.720339
1786,1,25.585794,20.58084
1787,3,26.001143,-17.561417
1788,6,-33.49645,20.018696
1789,5,-15.339904,37.00931
1790,5,48.71643,-8.827064
1791,8,-33.74422,7.3130445
1792,8,-19.33413,-39.517822
1793,4,20.82985,47.384624
1794,5,-8.018672,12.247712
1795,8,-26.854946,-45.6469
1796,8,-10.700626,-48.861553
1797,1,10.538905,49.45771
1798,9,-33.60302,12.690906
1799,2,60.45321,0.023800835
1800,2,57.764065,-8.079861
1801,0,12.27845,48.778835
1802,4,7.569017,10.242144
1803,7,7.492228,-9.144907
1804,5,-13.853172,28.931725
1805,8,-5.1475096,-36.04406
1806,6,-40.087963,43.976128
1807,0,-10.07936,1.8842962
1808,6,-42.242844,37.56183
1809,6,5.852543,-43.90591
1810,2,45.427635,11.99422
1811,5,-29.477465,-20.31104
1812,8,-22.554075,-39.925518
1813,4,-35.865005,-17.457054
1814,7,0.6968084,15.466808
1815,7,22.077847,-32.105064
1816,3,18.78082,5.194518
1817,2,60.470955,0.27827764
1818,2,60.998196,-3.8118997
1819,3,-12.944163,-6.2911797
1820,3,-25.043198,-10.303218
1821,6,-42.981525,41.64369
1822,0,-18.33917,-13.853694
1823,9,29.223274,-1.8214203
1824,6,-38.06613,38.48936
1825,1,4.201152,-40.768898
1826,2,32.479687,-25.923141
1827,7,15.091952,-36.293674
1828,0,17.048302,-7.5561814
1829,9,-42.87249,12.74345
1830,9,-38.765976,1.5464747
1831,6,-38.726448,30.348957
1832,5,-13.128658,28.638378
1833,5,9.994737,40.920555
1834,5,-6.293462,21.817066
1835,1,15.612446,46.40241
1836,6,23.122509,6.4290566
1837,8,-14.576643,-3.518702
1838,3,27.162619,-2.9115784
1839,1,-4.1859097,-23.242783
1840,0,22.725744,2.38822
1841,7,30.498957,-32.533394
1842,2,4.9056516,4.3864083
1843,8,8.714482,-39.670177
1844,8,-8.141484,-31.547583
1845,1,-7.684463,-33.917404
1846,8,-20.618454,-39.7811
1847,8,2.3752718,18.69449
1848,6,23.604803,23.53267
1849,0,-36.26331,-25.783552
1850,9,-13.566164,7.589679
1851,4,8.277905,-53.256382
1852,9,-44.750713,6.4037924
1853,1,-11.65441,20.201849
1854,6,-4.768434,0.09301425
1855,3,48.536526,4.888474
1856,5,-11.627381,39.505287
1857,5,-9.773485,33.509987
1858,9,-45.67274,-1.2387992
1859,4,20.770247,11.077807
1860,0,23.443487,17.312649
1861,2,43.638668,8.974593
1862,2,18.809416,40.1579
1863,4,6.57459,7.3709555
1864,7,31.002312,-36.217503
1865,0,-39.668774,-24.02602
1866,0,-20.578808,19.083706
1867,2,58.919724,-1.7872283
1868,0,46.519375,-6.922473
1869,5,34.60043,20.219427
1870,9,-43.90219,13.550248
1871,4,-0.6571979,-36.555965
1872,6,-41.627598,40.805603
1873,1,31.290274,-5.2971
1874,6,31.28431,23.371279
1875,1,14.460712,21.79585
1876,4,6.7513194,-30.425177
1877,5,18.840614,-16.93538
1878,9,-30.698347,5.1387215
1879,0,3.6991613,-19.181677
1880,2,14.189014,-18.418089
1881,4,6.6036763,-45.075153
1882,3,28.371275,-2.2374241
1883,0,-15.136406,-21.329508
1884,6,27.980457,-35.58788
1885,7,13.2925415,-20.889616
1886,6,-39.15648,45.64668
1887,6,-35.06847,23.002394
1888,6,-44.035877,41.324066
1889,6,-41.964447,44.51152
1890,0,-41.08057,-24.43324
1891,1,6.998702,-9.203396
1892,4,-16.375944,7.848031
1893,0,-19.779097,0.5440567
1894,4,5.1681113,-49.256115
1895,4,-14.751883,-43.302155
1896,4,-33.670853,-19.327864
1897,7,49.37317,-13.218982
1898,3,27.263567,25.956575
1899,9,-48.13159,3.8500462
1900,9,-44.379845,4.216242
1901,1,8.9055395,51.512947
1902,1,13.681428,43.68795
1903,9,-41.320957,7.2276716
1904,4,1.7318425,2.9664388
1905,4,25.208284,23.791445
1906,1,-6.40488,-32.945393
1907,6,32.623055,18.07636
1908,0,-30.799805,-25.765736
1909,4,1.2643274,-46.5388
1910,0,-39.88683,-25.15223
1911,9,9.431109,18.90293
1912,5,28.950191,-9.768859
1913,4,12.054992,51.70169
1914,6,25.926853,28.622997
1915,3,16.510439,-9.825652
1916,3,19.110914,4.937817
1917,1,23.410753,27.679096
1918,7,10.3384,-25.044554
1919,8,-18.872374,-46.250854
1920,2,-13.471065,17.437977
1921,5,-21.501564,23.693016
1922,7,2.8525279,-12.183483
1923,6,-36.498066,38.790546
1924,7,6.0714407,48.66946
1925,8,34.090374,1.2067373
1926,3,-13.051259,-48.94749
1927,9,-48.074863,0.9608262
1928,5,-17.236809,36.69906
1929,3,26.331438,27.902178
1930,3,-5.8441286,14.459082
1931,4,1.5881253,-51.864483
1932,4,8.939796,-42.345573
1933,9,-21.463585,1.7686536
1934,7,9.0385895,-31.977566
1935,0,-29.512278,-15.705246
1936,4,-35.543976,-19.007275
1937,7,-20.350533,11.539368
1938,5,-17.835775,36.772976
1939,4,30.408434,18.657187
1940,7,12.602857,-28.63213
1941,1,13.842056,52.284145
1942,5,-22.066307,23.151497
1943,8,-12.635201,-35.968353
1944,4,10.927936,-44.6889
1945,9,-48.22464,3.8843539
1946,5,-15.806224,25.608053
1947,3,12.885943,-14.06317
1948,8,29.991089,-10.789516
1949,6,-37.367855,21.901094
1950,0,-41.64329,-22.99867
1951,8,-8.644943,-41.435314
1952,2,8.489598,8.210263
1953,8,-14.783986,-44.981277
1954,6,-36.15735,43.208897
1955,9,-28.435122,2.2460957
1956,6,-36.618774,44.166416
1957,2,55.28212,3.1544354
1958,4,-40.248936,-5.3138666
1959,9,30.074928,23.292458
1960,8,23.852888,-40.60087
1961,0,-15.937452,9.990445
1962,4,6.6725717,-13.908774
1963,1,8.774934,43.102608
1964,0,-31.183554,-17.183422
1965,7,14.757008,-29.339907
1966,3,33.880043,-1.1796901
1967,0,-14.716096,-12.671868
1968,7,30.610073,-38.64627
1969,0,-3.9153817,-11.010296
1970,1,10.627247,-11.636517
1971,1,16.777756,40.481922
1972,3,31.071882,0.41354662
1973,1,48.331932,-2.6198173
1974,5,-14.141192,26.062153
1975,0,15.554288,4.163724
1976,3,-0.7075576,15.176597
1977,2,35.63642,-19.530676
1978,0,-40.254776,-20.218803
1979,2,-15.143233,12.362772
1980,1,7.538268,34.89308
1981,7,12.925907,-20.671204
1982,4,-34.934258,-15.509886
1983,4,27.337301,-26.97893
1984,9,-9.664755,-31.671438
1985,1,-13.919965,-42.190426
1986,0,-19.341076,-46.42814
1987,7,2.5288591,16.80506
1988,2,33.325138,-21.83944
1989,7,-16.232475,-39.80871
1990,6,-34.641273,40.66833
1991,3,24.249207,5.9721413
1992,9,7.2344317,-25.865364
1993,0,-41.475216,-24.96919
1994,4,4.341644,3.9190779
1995,2,4.7453313,39.985508
1996,9,-47.309464,2.5139585
1997,8,-21.704187,-44.445812
1998,7,3.2036133,18.546055
1999,6,-28.696758,26.1525
2000,2,47.467747,-3.983749
2001,5,-15.543394,26.291176
2002,1,18.20673,46.790966
2003,8,-12.425206,-4.072258
2004,4,-26.401333,7.823774
2005,8,-35.717854,14.168363
2006,1,-18.713324,0.5537165
2007,4,17.850012,-12.671891
2008,7,31.928883,-32.14946
2009,0,-28.24627,-19.81855
2010,8,32.701763,22.283154
2011,5,19.291235,19.538279
2012,5,-15.868948,36.633125
2013,5,-13.6312275,37.952904
2014,7,9.984544,44.8882
2015,1,17.686216,43.34626
2016,4,6.329489,-53.569702
2017,3,19.257273,-25.475954
2018,8,24.3995,-40.499485
2019,6,-9.184595,-32.672012
2020,2,-12.571769,20.061825
2021,3,32.428238,6.907357
2022,0,-19.52341,-1.0265265
2023,2,53.070602,-4.196703
2024,8,16.865099,-15.439975
2025,0,19.812113,11.556749
2026,5,-15.39141,26.670847
2027,6,3.837221,1.7415725
2028,6,16.327415,20.550623
2029,6,4.956188,-42.397537
2030,2,54.598534,-0.71242255
2031,2,45.952717,0.026265638
2032,8,-18.529898,-35.066967
2033,5,-5.4994626,6.760961
2034,9,-47.218735,7.7326636
2035,6,-31.136103,23.785833
2036,8,3.414981,-45.76915
2037,3,27.2418,-4.981268
2038,3,-17.713453,5.3255534
2039,8,7.5183167,33.294365
2040,4,4.6265845,0.92460835
2041,9,-30.24758,24.102058
2042,3,-15.72188,9.117688
2043,3,18.430077,-4.782714
2044,9,20.596046,15.453511
2045,3,30.637054,0.47140598
2046,5,7.6847844,-43.925316
2047,6,-33.974556,38.512558
2048,4,10.771173,-32.7723
2049,0,-5.617008,8.221447
2050,8,-9.384136,10.001295
2051,7,-1.19655,21.791138
2052,6,-37.111404,28.621428
2053,4,36.911003,-17.94702
2054,2,4.75258,18.360697
2055,9,-34.04786,21.486874
2056,2,47.3053,0.556234
2057,6,-36.14809,31.314243
2058,5,-3.04554,23.774193
2059,1,19.770119,30.766861
2060,1,16.931095,39.632343
2061,8,-8.590762,-41.24867
2062,9,-37.77586,7.5025296
2063,5,-12.046293,33.128628
2064,9,-48.417152,4.344433
2065,4,-2.0497696,-11.786419
2066,7,32.36215,-25.745022
2067,3,32.293438,5.2609396
2068,9,-49.23619,0.20028792
2069,0,-32.16617,-7.489489
2070,6,-36.044903,43.357647
2071,4,1.922187,16.831163
2072,9,-3.0278378,-7.9024515
2073,9,-43.347256,0.094031796
2074,0,-23.311142,-34.84137
2075,5,21.989336,25.160484
2076,3,28.6685,1.6197491
2077,6,-33.284245,32.125725
2078,7,31.87134,24.948101
2079,9,12.978075,-6.189466
2080,1,10.975871,51.947918
2081,4,1.0759231,4.526562
2082,8,-4.9164677,16.091728
2083,2,-10.287299,9.244161
2084,8,-14.550132,-41.056255
2085,1,16.61901,41.06004
2086,2,34.261032,-19.184093
2087,3,35.237923,-32.356724
2088,0,-25.233063,-20.03121
2089,5,-10.309364,29.970152
2090,0,-35.25458,-23.603848
2091,2,-6.0622983,-36.519966
2092,0,-0.17096402,0.17206742
2093,9,-41.89118,-4.600292
2094,8,-24.240435,-46.667583
2095,8,17.808914,19.264608
2096,0,-40.43015,-24.720922
2097,9,-36.679367,31.556578
2098,5,2.9884417,20.514105
2099,0,-22.119911,-16.904524
2100,3,-4.088382,31.24638
2101,0,-27.417719,-21.773855
2102,1,11.700251,49.48599
2103,0,-21.064493,20.184736
2104,8,-22.978638,-39.04351
2105,8,-23.16177,-43.312103
2106,4,8.119255,-52.070885
2107,0,-0.6602339,-0.29156494
2108,2,-3.0129733,3.4364958
2109,8,23.236897,-23.900671
2110,4,1.8901806,-46.591415
2111,4,-26.222221,1.5508633
2112,8,-11.323456,10.859579
2113,7,14.879316,-36.494602
2114,5,42.44974,3.5861936
2115,2,5.069469,-28.659235
2116,2,49.91781,-8.624374
2117,2,-1.2967622,15.688788
2118,1,-27.775902,-27.861053
2119,7,30.874405,-32.797436
2120,5,-17.032701,38.07728
2121,7,30.925194,-33.66565
2122,8,-15.420842,-28.746841
2123,4,-5.457732,-25.117088
2124,1,15.945866,50.80255
2125,5,-8.619838,38.694687
2126,2,33.648514,29.481628
2127,6,-34.847775,28.54125
2128,7,-10.147713,17.634356
2129,3,24.73494,-3.4734259
2130,1,-5.3627753,-22.897228
2131,0,-19.849453,11.629244
2132,7,24.01301,-41.77134
2133,6,-36.8491,28.3235
2134,4,7.357249,-26.403143
2135,4,-5.156192,-24.517994
2136,9,-15.856292,17.018549
2137,6,-9.6949005,-31.65918
2138,1,-7.308485,12.4454565
2139,1,13.495612,36.266945
2140,6,-41.531784,39.525185
2141,6,-6.551199,37.412025
2142,4,4.6332784,-43.790184
2143,7,17.224007,-17.093193
2144,4,7.2583027,-52.00677
2145,6,-37.427853,39.9293
2146,2,-23.945448,-30.161654
2147,0,7.481108,-26.538418
2148,1,16.403578,53.07854
2149,0,-27.632248,-16.489094
2150,2,58.87981,-2.3582919
2151,1,13.953827,43.251717
2152,4,-2.6700118,-20.937916
2153,3,10.868687,-14.478906
2154,5,-16.230932,13.932967
2155,4,-11.773746,16.549473
2156,5,-1.8010628,26.010555
2157,8,28.231152,15.3609915
2158,3,7.9268394,-27.47245
2159,4,-1.5962832,-11.867896
2160,9,-46.511925,-1.1421486
2161,9,12.392809,-14.078355
2162,3,30.88192,-2.0148087
2163,6,-43.5377,42.8521
2164,7,32.985023,-26.668798
2165,0,-23.41117,-6.5720053
2166,5,-25.259773,-22.2543
2167,0,-10.565931,-7.6488743
2168,9,63.068226,-5.426548
2169,8,-7.1830726,16.104527
2170,0,-11.235614,26.09274
2171,9,-11.284429,-35.293903
2172,9,43.81192,8.992244
2173,1,-6.652766,9.770859
2174,0,-36.18637,-21.1724
2175,8,58.76144,-0.44528654
2176,0,-30.256992,-23.226181
2177,9,-22.590715,17.719088
2178,7,31.037647,-35.96873
2179,1,19.5282,52.60239
2180,6,-34.99059,35.10631
2181,9,-43.929947,-4.315263
2182,5,-12.766088,33.419205
2183,3,-22.374222,-17.021381
2184,7,-26.953056,-1.280273
2185,4,7.057979,-52.923325
2186,2,27.605742,24.659445
2187,3,7.837311,7.9352326
2188,5,-14.445248,41.85582
2189,7,-11.70469,-46.181877
2190,3,19.12135,-21.556065
2191,9,-46.914196,-1.7180396
2192,2,53.001457,-5.2660403
2193,4,7.512338,-52.96911
2194,8,-41.20745,12.206032
2195,4,36.780483,-26.966173
2196,4,7.253149,-16.93323
2197,3,28.533539,-3.4948113
2198,1,-6.269373,37.593575
2199,6,2.8633287,9.079279
2200,8,21.013742,-0.15007629
2201,9,-46.455616,5.639587
2202,2,49.870956,-2.5105085
2203,5,-14.759524,37.00339
2204,2,57.582966,1.2559571
2205,7,34.93627,-32.51396
2206,0,-27.368776,-15.731757
2207,0,-34.888985,-10.708381
2208,0,8.345946,37.03841
2209,6,-43.396263,42.97072
2210,4,-35.088734,-24.853035
2211,8,-22.333244,-44.770798
2212,5,-24.055233,-22.503769
2213,5,-7.9142556,38.228954
2214,9,3.388916,-19.443712
2215,4,-21.530827,-6.6353254
2216,5,-29.469793,-2.4652507
2217,6,-32.89971,26.002396
2218,1,13.673643,41.114426
2219,1,10.600873,34.123726
2220,1,19.317602,27.94906
2221,5,20.128235,11.754099
2222,6,-11.821583,21.94461
2223,3,-23.647715,-7.6658225
2224,3,16.189785,-12.115484
2225,1,-18.57458,-38.606026
2226,1,19.247137,49.247494
2227,5,-0.8148296,30.078047
2228,0,-28.205505,-19.821959
2229,9,17.634169,38.800335
2230,9,-20.962664,1.1108305
2231,2,40.529747,-30.617252
2232,9,19.662231,18.699438
2233,5,-24.66639,-22.905174
2234,0,28.300169,-15.93692
2235,4,-4.4184833,-22.52741
2236,8,-9.547187,-40.597446
2237,2,-16.49339,14.031228
2238,4,16.65584,-12.499978
2239,4,24.24592,29.709143
2240,8,46.886475,9.058497
2241,6,-41.860016,44.527115
2242,7,14.893268,-36.2262
2243,2,4.1365466,6.4090886
2244,9,-41.115337,8.420817
2245,9,-45.004814,10.420828
2246,8,-21.856335,-44.41138
2247,4,-5.72224,26.707928
2248,3,10.488763,-51.25519
2249,8,-14.666455,-47.153584
2250,5,-12.788887,34.066288
2251,5,33.34291,-18.237593
2252,7,28.682022,-36.06898
2253,0,9.452794,41.56324
2254,0,-15.727463,-21.003586
2255,7,4.2439833,-20.914173
2256,2,-23.990473,25.587322
2257,3,30.344028,9.573971
2258,8,-13.502,-32.44821
2259,7,33.374,-31.00451
2260,3,29.670273,1.7836763
2261,4,-9.462986,11.73472
2262,4,34.69203,20.016287
2263,9,-35.861904,9.618536
2264,4,-33.488186,-19.281673
2265,7,11.993106,-31.416494
2266,6,4.926361,28.45697
2267,3,17.938498,-13.7758
2268,6,-36.45342,-4.226519
2269,3,15.481207,-14.420898
2270,3,-15.109882,-21.356104
2271,5,-28.526978,5.2599297
2272,7,-4.1079183,14.658011
2273,3,-10.341714,1.7601597
2274,0,24.119734,4.6417346
2275,1,11.547234,39.042175
2276,7,25.472208,-31.178549
2277,0,20.650026,13.094686
2278,3,16.839802,-16.378746
2279,4,7.8215785,-53.094116
2280,7,4.145261,-41.25675
2281,4,2.4538448,-16.384789
2282,6,22.2024,2.8949754
2283,9,-42.821896,4.727263
2284,0,-38.161526,-25.065464
2285,4,1.3446672,20.71197
2286,7,-19.158447,-7.468419
2287,8,2.502401,7.1562204
2288,7,0.21783926,-18.1203
2289,8,-6.3767056,15.30147
2290,7,9.927578,-25.243298
2291,9,-23.788134,24.846176
2292,7,-35.42304,-26.033207
2293,4,18.67392,8.75093
2294,1,6.120697,8.2345085
2295,3,-5.568982,-42.06496
2296,5,-18.33712,35.023773
2297,0,20.758701,4.8732605
2298,7,32.5287,-39.75376
2299,3,-2.0435255,-10.563749
2300,0,-18.649645,-14.709388
2301,2,47.949726,-4.189321
2302,4,16.414392,-34.646492
2303,4,6.9978642,-51.80361
2304,4,-7.3103194,-21.040333
2305,3,34.950867,-34.572968
2306,3,30.231886,10.2764435
2307,3,-40.761543,33.220997
2308,4,-19.217264,-22.168749
2309,1,6.5834765,38.192028
2310,5,-16.763327,2.9648836
2311,8,-14.804904,13.693811
2312,4,2.156129,-50.338104
2313,0,-36.237812,-21.239475
2314,4,12.219249,52.15248
2315,2,44.705433,10.420488
2316,7,27.72807,-27.41699
2317,1,-3.7179425,27.764402
2318,8,-20.317387,-31.854431
2319,6,10.896277,-52.798424
2320,1,16.84834,47.42046
2321,2,27.528723,24.864227
2322,3,-35.06213,0.5171519
2323,7,-1.2133561,29.121063
2324,7,34.27829,-35.028877
2325,8,15.15593,34.929028
2326,8,0.11851305,9.181815
2327,2,54.92126,-5.9183946
2328,0,-41.18419,-23.07392
2329,0,-17.14356,-4.0139575
2330,8,-8.38047,24.490292
2331,0,19.49493,38.016018
2332,1,12.8545885,47.62322
2333,5,-11.621362,39.29409
2334,7,-16.123842,-39.7662
2335,6,-43.543716,44.764366
2336,4,6.7184477,-34.12532
2337,2,51.77286,1.3440402
2338,8,-21.546442,-48.73842
2339,2,33.67791,29.39662
2340,2,17.970884,-16.21389
2341,7,6.825079,-24.692759
2342,8,-13.192608,-36.779198
2343,7,28.256435,-31.556759
2344,2,-4.8468723,-13.334002
2345,3,28.64711,8.478332
2346,8,22.899612,-10.585012
2347,0,3.5082626,-8.14972
2348,4,1.8515995,1.6398722
2349,4,-4.404255,31.928968
2350,5,-20.917276,24.024061
2351,5,-8.120462,39.177338
2352,3,-18.693605,-35.539837
2353,4,-9.979837,-28.370302
2354,7,10.337662,-10.0011835
2355,3,-11.863869,29.846333
2356,9,-41.413326,7.338525
2357,9,-22.156736,23.100508
2358,6,-42.654846,45.35018
2359,1,21.759298,26.504227
2360,5,-29.476297,-20.646578
2361,3,-27.123075,-46.010654
2362,8,12.963077,-0.23023765
2363,2,-35.172047,29.102587
2364,6,-31.66941,29.36042
2365,4,32.072063,-7.071675
2366,9,-46.907875,1.9842597
2367,3,-29.95191,12.433743
2368,3,0.34607166,-17.426085
2369,8,55.581802,-8.392442
2370,4,1.9330918,-47.292526
2371,5,-16.784338,2.8339436
2372,8,-8.259511,-49.058773
2373,8,-16.154413,-45.20404
2374,3,13.554522,11.428942
2375,6,-42.645325,41.738365
2376,9,-48.669136,2.037493
2377,3,20.35313,19.513615
2378,1,-38.101257,26.57617
2379,7,36.496662,-29.586493
2380,6,-42.206707,44.26314
2381,9,-10.758672,25.539661
2382,0,-27.883545,-18.829239
2383,4,4.632055,-49.986183
2384,3,18.013245,-13.685617
2385,1,13.6270075,49.993046
2386,4,-21.419643,6.746154
2387,8,4.95267,-10.359851
2388,3,-7.7612653,-34.20191
2389,0,-24.595242,-21.060154
2390,7,22.53066,-4.412103
2391,0,-39.42625,-27.614735
2392,9,-45.441265,4.9079266
2393,3,-20.174223,8.070668
2394,6,0.21210921,27.767426
2395,4,31.933514,-7.7429323
2396,4,6.792682,-30.435043
2397,2,60.724716,-2.505773
2398,7,12.213897,-31.18733
2399,3,27.036734,5.564959
2400,3,26.151323,9.349398
2401,4,9.49848,-29.790073
2402,1,17.261831,23.337326
2403,3,8.511682,9.271504
2404,4,-24.183012,13.482452
2405,0,-34.523293,23.09702
2406,3,21.879158,6.8900943
2407,2,49.477493,-5.8539968
2408,6,-40.28017,47.53686
2409,6,-40.225376,44.861977
2410,4,-18.659548,-0.7712615
2411,7,30.251503,-33.9543
2412,1,5.7942615,8.927485
2413,0,-16.154997,14.164441
2414,6,-41.054497,41.922245
2415,7,9.27982,40.72678
2416,5,34.54652,18.75342
2417,5,-12.604922,-6.498043
2418,4,3.7713518,13.6346
2419,8,-23.965948,-45.659065
2420,0,-27.91974,-19.416565
2421,2,5.1454425,7.0471125
2422,9,12.879869,6.0583315
2423,7,27.268839,-30.528711
2424,6,4.69719,28.067198
2425,6,32.04004,-28.441402
2426,0,-39.713867,-25.520447
2427,3,-20.586367,1.2089317
2428,9,-30.179003,-1.7814562
2429,8,25.481491,-17.39659
2430,5,17.386894,-19.724815
2431,3,-25.150991,-24.280043
2432,3,32.14145,4.5055428
2433,4,6.9736094,0.46606335
2434,7,9.87166,45.23858
2435,0,-40.069736,-24.423622
2436,5,-20.028238,6.5370774
2437,0,-36.67824,-21.504179
2438,9,-10.378016,17.671577
2439,2,50.19916,-1.2911164
2440,9,58.46046,-2.0647738
2441,3,29.091925,3.6826847
2442,4,-49.129444,9.405713
2443,8,1.9071095,-32.037422
2444,8,0.5496961,-9.74332
2445,6,-31.626509,22.319296
2446,0,2.329996,3.8373854
2447,1,22.007406,25.065214
2448,1,14.084644,49.311054
2449,0,20.006744,7.584078
2450,2,42.98945,-4.7348537
2451,6,-35.92782,30.374363
2452,0,0.16151018,4.573496
2453,4,6.466937,4.3222647
2454,5,-26.967402,-9.369554
2455,8,6.895723,7.0741415
2456,9,-48.86,4.9206367
2457,4,-37.936863,12.739007
2458,8,-26.822739,-37.129814
2459,6,25.667822,-26.27452
2460,0,-13.238893,-2.6026235
2461,1,-10.025709,9.827646
2462,2,50.15021,3.1666358
2463,6,-37.68658,40.534565
2464,5,31.039423,24.069424
2465,8,-20.840782,-4.8918295
2466,1,10.240932,48.51872
2467,5,-13.545344,33.400307
2468,4,6.1060176,-41.55987
2469,7,32.973034,-28.718565
2470,7,23.5431,-24.535643
2471,9,12.635741,-30.826927
2472,5,44.316776,2.2806175
2473,3,33.59972,-3.7447023
2474,6,-42.049294,35.909134
2475,3,2.6043334,-14.54114
2476,8,-18.656408,-44.659657
2477,4,5.4720144,-43.858086
2478,5,-10.823814,37.862377
2479,7,28.89535,-10.398299
2480,8,-20.273027,-32.07072
2481,9,8.4024105,40.505024
2482,5,29.187698,-35.87691
2483,0,-40.212673,-18.226938
2484,1,16.394434,50.258427
2485,6,-42.20929,42.267906
2486,0,-28.026165,-13.801939
2487,0,-39.560833,-27.517244
2488,4,4.8172016,-49.26161
2489,5,-22.636696,21.624142
2490,2,57.219006,-5.239571
2491,6,-14.093229,-2.7224503
2492,7,-16.063412,-44.22176
2493,2,57.054672,-1.4931939
2494,4,2.18259,-50.33138
2495,7,29.71434,-5.4105663
2496,5,9.117006,-32.269024
2497,2,47.297558,1.2247586
2498,8,-11.346699,26.135653
2499,3,29.744223,1.0761168
2500,7,31.81951,-33.286053
2501,2,19.006844,7.316171
2502,3,-19.127092,13.839725
2503,1,12.177009,51.592243
2504,9,-21.193562,22.14407
2505,8,-10.987487,-50.13221
2506,1,21.21722,17.554813
2507,5,-9.669402,26.355856
2508,2,54.980427,-5.441612
2509,5,-12.262732,34.098183
2510,8,22.425085,6.5621552
2511,3,-42.69372,37.038876
2512,8,-10.649481,23.532902
2513,4,8.720276,-53.594463
2514,8,-27.174738,-12.269231
2515,1,9.980644,46.64378
2516,2,27.832157,24.54948
2517,1,-5.54397,12.725425
2518,8,-20.863821,-43.97222
2519,8,-10.268945,-12.376482
2520,4,-22.133577,-0.4141523
2521,7,34.16243,-35.289177
2522,2,2.2264364,-30.50548
2523,0,-40.25719,-18.396162
2524,4,-8.246775,7.611862
2525,9,-20.5054,-49.46392
2526,3,15.205437,-6.3472514
2527,8,-23.463968,-43.85076
2528,0,-34.86368,29.273502
2529,6,-34.88026,37.723896
2530,7,-26.657183,2.8773472
2531,3,13.4787445,9.94693
2532,4,10.494236,-51.34832
2533,2,31.351004,-7.976983
2534,9,24.99523,-23.979315
2535,7,23.24278,-26.079203
2536,6,-43.811684,41.6818
2537,9,-21.290186,22.703102
2538,2,49.10534,1.5770689
2539,3,28.157017,8.762962
2540,8,23.213293,21.727032
2541,8,-0.17233638,-36.433422
2542,8,6.2886176,3.2678623
2543,2,56.02848,-7.722793
2544,3,33.211906,-0.15236284
2545,4,3.1843364,-32.76743
2546,1,34.320225,-32.34079
2547,2,2.9350145,34.70925
2548,5,2.824477,-14.88804
2549,0,-28.10258,-19.834042
2550,3,30.311396,-2.6288865
2551,0,-35.758686,-16.982912
2552,6,28.269258,15.368957
2553,4,-6.9540534,-19.696604
2554,6,-42.46431,38.381195
2555,5,6.3107514,8.732291
2556,3,-9.15318,-18.248379
2557,2,59.32397,-5.58688
2558,7,26.549871,-27.46776
2559,0,-32.886536,23.914133
2560,1,17.08821,48.502792
2561,0,32.119568,3.1689394
2562,1,11.592583,47.85359
2563,9,-1.9889027,-8.363608
2564,9,-48.985737,1.798622
2565,1,8.301543,44.70893
2566,2,54.947773,-4.151208
2567,3,32.32885,-0.28216276
2568,1,20.785921,48.265167
2569,9,-40.459316,9.280545
2570,4,10.233061,-49.566856
2571,8,-19.182041,34.693478
2572,9,0.1684187,-47.23895
2573,9,-45.91004,-0.3988722
2574,0,3.89433,-43.335857
2575,8,15.386259,30.000244
2576,6,-36.660053,29.004318
2577,0,-0.609805,-0.22355425
2578,9,-28.99559,-4.191724
2579,7,31.245493,-33.52355
2580,0,-31.924948,-20.244524
2581,6,-43.03877,43.886044
2582,2,-2.9494066,31.431425
2583,4,12.680663,-30.640478
2584,6,13.4796095,-41.692837
2585,5,-20.298777,25.730951
2586,2,56.01301,-1.7729418
2587,7,4.9992046,-11.828143
2588,0,-39.425625,-19.707867
2589,6,-31.308495,26.162945
2590,6,-40.5529,39.627808
2591,0,17.245008,45.09059
2592,9,-43.25228,13.419967
2593,0,-30.253502,-18.724037
2594,7,30.01646,-39.34563
2595,1,18.544945,47.929386
2596,1,18.66956,39.329144
2597,1,14.473249,50.121914
2598,2,23.488472,-30.944496
2599,4,6.718523,-52.03395
2600,7,-10.726394,-41.68548
2601,9,5.9447336,40.339413
2602,2,26.467192,-40.022736
2603,3,31.057362,2.0008004
2604,6,-36.56217,31.228754
2605,1,-18.06499,-12.23285
2606,7,-0.053852625,-30.975658
2607,8,-12.095677,-48.170044
2608,8,39.17566,-9.454339
2609,0,-33.834126,-24.09108
2610,5,-16.382917,37.904514
2611,3,15.909713,-20.356403
2612,8,-17.994793,-13.210276
2613,5,-5.4478607,6.919236
2614,6,-6.4933662,9.584794
2615,2,56.048897,2.283475
2616,8,-3.5678232,-30.273457
2617,4,-9.693971,-26.691877
2618,4,5.6637344,-28.178705
2619,1,10.184958,35.82644
2620,0,11.127008,-7.689414
2621,0,-15.939859,-22.313124
2622,9,-0.107713334,-18.609787
2623,2,3.3085177,-10.480238
2624,8,-23.84837,-45.953415
2625,3,-8.378024,-5.094992
2626,3,-34.911396,4.5482163
2627,5,-13.517903,37.93113
2628,7,-32.11791,-21.756426
2629,5,-15.7800045,36.371483
2630,1,14.840955,23.15991
2631,6,34.851173,18.458273
2632,8,-12.756444,-35.838566
2633,0,-44.789227,-22.055025
2634,9,-38.564674,8.614957
2635,8,-24.455006,-44.216038
2636,9,-46.80992,-1.834952
2637,8,13.151741,-3.7176275
2638,5,-7.82628,-7.168631
